0,1,2
-0.5750470711687197,0.522916109741946,0.0
-0.5057687454415615,0.8531485689105449,0.0
2.0640925491186737,-0.03850179265128824,1.0
0.12748117360307087,0.3923351888785425,1.0
0.7657945317661832,0.40560397705636597,0.0
1.0208890214170618,-0.497155484428849,1.0
0.9773385154885958,0.4503253757654485,0.0
0.9534658382407982,-0.6212477167747312,1.0
-1.2402865992989447,0.16434087703431324,0.0
1.0837578679619453,-0.5623550088119004,1.0
-0.06892823480918794,1.0994589043091831,0.0
-0.6641182010711605,0.9096498726551647,0.0
1.2043951061212546,-0.5383069574279084,1.0
0.8296361170828763,0.5791883440438353,0.0
0.07427247610977383,0.4329361284625502,1.0
0.35470194203510774,-0.44128595795087305,1.0
1.3125476578265058,-0.47335801731055394,1.0
0.6345448503027536,0.7268226502067239,0.0
-0.37093317203046056,1.0262687769474752,0.0
0.9801355133825012,0.5238004433332312,0.0
-0.45819062154581813,0.8228412345890165,0.0
1.0868122946409198,0.13935139980266875,0.0
1.755787117939588,-0.2229865643192166,1.0
0.38021186729540385,0.9194736707515849,0.0
1.0164084777364133,0.11100461058984235,0.0
0.7950798192286328,-0.653073471145249,1.0
-0.1274856123095795,0.9897941790186154,0.0
-0.38593220748477486,1.0372739121984997,0.0
-0.46447089053433366,0.7326742712460417,0.0
1.9012120932967307,0.14981283730301215,1.0
0.633264706401178,0.6214382385588053,0.0
0.657057585731645,0.8615284593509879,0.0
1.893030200411417,0.22105840806436247,1.0
-0.3821773807929277,0.9885192141103473,0.0
0.023434738617368143,0.6118889591138531,1.0
0.07978090206713616,0.9516265650505539,0.0
0.28724356000415374,-0.21399781601230208,1.0
-0.055503672760724154,0.9802356100881712,0.0
0.9589566636396617,0.4354828539915916,0.0
0.062234120956869365,1.021316033433734,0.0
0.8497859275557457,-0.5145300718914203,1.0
0.9640064726529476,-0.4060687999812598,1.0
0.5926533698329091,0.6948479558962499,0.0
0.9683758731449519,0.15939419037196653,0.0
0.7397569247525988,-0.45843205072311605,1.0
1.9896848245018386,0.10841226407216972,1.0
-0.09563050712542809,1.0829499203789519,0.0
0.49479242283694175,1.0622732397361785,0.0
2.0093360301822942,0.14983954344816627,1.0
1.2374505842286048,-0.600931294689326,1.0
-0.10085184261120725,0.8274111579412197,0.0
-0.03680046522233045,0.4021826765757051,1.0
1.0988306187707961,0.5729391082894618,0.0
1.478183938353826,-0.520740957384517,1.0
-0.8162990561568948,0.8766123351075285,0.0
0.9447266195477375,-0.45996710757603504,1.0
0.2803627086357599,0.040188782847042345,1.0
0.9327699782115471,-0.4716576171558809,1.0
0.545639787867521,0.5453347322140183,0.0
1.2550446813067313,-0.30458703510014984,1.0
1.0030243489939736,0.47396123522107714,0.0
0.9780891193235193,-0.055116490078294327,0.0
1.9686840116779396,0.4195322127890967,1.0
1.3246246487034898,-0.4123541128006212,1.0
1.1805052986594369,-0.4407453013586661,1.0
1.0114540103721477,0.3638357138912709,0.0
1.3592267863230032,-0.5577088760915833,1.0
0.3199613387183143,-0.1944287940366185,1.0
0.924915978782276,0.04905980033530393,0.0
0.00609014510188334,0.1779615999436531,1.0
2.0772353228980105,0.5066245088634804,1.0
0.056035734004781304,0.23376817836255406,1.0
-0.9859766455435719,0.06892730881487209,0.0
0.9857404780717964,0.11983757207887037,0.0
-0.40773258777785043,1.0474278366828809,0.0
-0.7354147343929687,0.5844785213160101,0.0
-0.8607920098878941,0.4983187256764761,0.0
1.5804477924129994,-0.34448528578597365,1.0
-0.7771516618821552,0.17774970305661458,0.0
0.10851268773791514,0.025867574349698247,1.0
1.7479700556959128,-0.052858030457579766,1.0
2.0166680254237805,0.3274962165927467,1.0
-0.44897913915360027,1.0025848173129652,0.0
2.0229043234595174,0.42266617811344703,1.0
-0.5817759378534927,0.7879592764507142,0.0
0.9158933087119249,-0.42465770943460857,1.0
1.8103793632409335,0.09800413990879854,1.0
-0.7481747348060124,0.6026651879389027,0.0
1.8232413491879866,0.19861237787320782,1.0
0.2125529535340857,0.9309767131160831,0.0
-0.5423404949522677,0.8190347075761534,0.0
1.1571913527803326,-0.5199228449748071,1.0
1.6830890091642796,-0.15389022424453955,1.0
1.9039440359018502,-0.11095398792636407,1.0
-0.01647637705651677,0.36950157662467464,1.0
0.6396646989949443,0.44588444328177107,0.0
1.849768783302889,0.10801518198595422,1.0
0.38290342862215926,-0.18996766490675576,1.0
-0.8948245506497794,0.38653711977879684,0.0
0.9385164395141846,-0.6758664256154258,1.0
1.0724514609869646,-0.6190162625132929,1.0
1.6156354131532213,-0.18771384688506818,1.0
0.07705062566598357,-0.019948195909007517,1.0
1.7153871183396487,0.034889809868055496,1.0
-0.9832717033159359,-0.02130839690486816,0.0
0.528900338326946,-0.46541422511938546,1.0
0.4068305395258637,0.781342178877575,0.0
0.06761906552952322,0.9086079268521731,0.0
1.3555288108065204,-0.38222904241653527,1.0
1.9252312166391603,0.2743587905117277,1.0
1.8446257170396636,0.422963418154225,1.0
0.10997945305956,1.065609376870393,0.0
1.8634982687732629,0.10335818163811279,1.0
0.431377299359752,-0.3380142616846289,1.0
1.0663286353567507,0.07021869389916238,0.0
2.0057387299721947,-0.03601881023575479,1.0
0.9328137313732938,-0.5559679451913162,1.0
0.11018242389546307,0.04757101878881484,1.0
0.12677356519458732,0.23594003997050667,1.0
1.4548944750191273,-0.44249403961450257,1.0
1.1160526318207242,-0.5205746789073644,1.0
1.8946424305111498,0.19971121954430268,1.0
1.3773355010837252,-0.4444176848936878,1.0
1.9587333144663626,0.29841559776082793,1.0
1.3517103667279593,-0.3578205948962699,1.0
0.41963158670710954,-0.14893594891237438,1.0
-1.1284708318060495,0.34934427800937096,0.0
-0.4571439899127875,0.880130757787855,0.0
0.6243015593688028,0.7303841915765966,0.0
0.9998286580540368,0.45444615934109467,0.0
-0.8874403951946568,0.12718915208816778,0.0
-1.1643012288308567,0.37608555230827,0.0
1.4112836830565378,-0.2927015308622978,1.0
-0.2559471139448306,1.0192697055652407,0.0
-0.0772796935887764,0.41062688926513574,1.0
1.0886115747138019,0.20675671909655935,0.0
-0.11001820593292691,0.9307122194480715,0.0
-0.9179090280437662,0.054622413247694804,0.0
-0.3419067580128632,0.9056375054061068,0.0
-0.9428507580613331,0.6323252572300299,0.0
1.5408646890361763,-0.4529306276532624,1.0
-0.49220661959156575,0.908295791296624,0.0
-0.3712303443589827,0.9525416118054624,0.0
1.6684930122829664,-0.3902953574833557,1.0
0.1199864140051775,1.0360162923283505,0.0
0.06152651362233806,0.282941144066399,1.0
1.494982535218776,-0.07976264277479017,1.0
0.9494160201651618,0.1912560362959834,0.0
0.7097538866228157,0.5744968794535633,0.0
-0.050318927287224965,0.28171180789282024,1.0
-0.4313953100434271,0.8738931181629264,0.0
0.6904878943501176,0.9451910995171209,0.0
0.9355353367902012,0.6422208996720903,0.0
1.6264775900558892,-0.12564599150418504,1.0
0.9405063056340595,-0.5438299656412896,1.0
0.4911699979409804,0.8921644330020037,0.0
-0.08559661206589136,0.8443398572950672,0.0
0.2725908186112824,-0.45216713464331565,1.0
1.9499143924000226,-0.10922691826358241,1.0
0.1755052985449716,0.03968019614324315,1.0
0.5874930026167905,-0.2874490643146184,1.0
1.957935583504505,0.20934557996763523,1.0
1.4584664043231985,-0.38229590243802947,1.0
1.2989740779405137,-0.3992156358739074,1.0
-0.9669311807008629,0.08344511461342646,0.0
0.9649604462519218,0.38397300783194976,0.0
0.5099933858591178,-0.39321471253526813,1.0
-0.9020630884100876,0.3446819992286363,0.0
0.23779088234604312,0.11213667369891993,1.0
0.08234344709411678,0.2412761291719961,1.0
0.6582532627033016,-0.48026554146026285,1.0
1.1164674083225155,-0.49741258264485283,1.0
-0.9315088007894773,0.48678212373329943,0.0
-0.5255765945632034,0.8366295793935818,0.0
0.3884435436922994,-0.35886516674772007,1.0
1.7270647149532437,-0.02445947173966577,1.0
0.16985002220035206,0.8604574997632422,0.0
2.1113106467433904,0.11897151594138121,1.0
0.029885286032119568,-0.17607347585123584,1.0
-0.29192893079401255,0.9259458841377686,0.0
1.5252577668596756,-0.3811354529044616,1.0
0.7288906803591092,0.8134125850383931,0.0
1.943255253509323,0.5314441415601728,1.0
1.1677500514878139,-0.5885757681606808,1.0
0.9996631833150946,0.22510589955871968,0.0
-0.9005875820722159,0.4207155524733732,0.0
-0.37155026841377814,0.7168239118528374,0.0
0.05921628875711751,0.3777844420075801,1.0
0.4560182098774622,0.8898524833916444,0.0
0.19400547872820179,0.8423984967415654,0.0
-0.6914573365300383,0.7992611540464325,0.0
1.686733645218057,-0.13614416032827772,1.0
-0.7656330610171368,0.7816707236141673,0.0
0.6146884709458812,-0.40059256520283465,1.0
1.0036250620465808,0.4431495691627282,0.0
0.16512566859504083,0.33227175031331446,1.0
-0.9195999130199773,0.25874376177926545,0.0
-0.735786267172727,0.5442127521429688,0.0
0.819928200579029,-0.45043555590724216,1.0
1.6888778667164313,-0.31795760276320867,1.0
0.545234656422488,-0.42875616074891704,1.0
0.23933085963934453,0.33139299007960443,1.0
1.2375044258981875,-0.0008254541334614673,0.0
0.9389140430739613,-0.16070894637359928,0.0
1.0001724418538416,0.23761532261607204,0.0
0.9670480144660089,-0.41157869431736105,1.0
-0.6345318947854677,0.9344728879654176,0.0
0.7432041888140553,0.3878503932824483,0.0
0.28588946445565006,1.0158457277184998,0.0
-1.0417668019687674,0.35898154514394576,0.0
0.9739619768235928,0.025509533730394177,0.0
0.27170745151819986,-0.016533002533083527,1.0
0.5819919194543158,-0.42159926310630724,1.0
-0.7664303847342101,0.6886439383060861,0.0
0.46450316050845963,-0.4838626059936078,1.0
-0.3406619547296276,0.8602147715388031,0.0
1.7799592970515865,-0.05573111550290086,1.0
-0.7783971413955998,0.4638616750324444,0.0
0.16174144119207093,-0.028048532179215394,1.0
-0.0273481729685388,0.20898967957921366,1.0
0.7314840060251764,0.7016782261185512,0.0
0.4080673448510464,-0.2964068684030668,1.0
-0.8813005613550422,0.6857280177646177,0.0
0.7476988555429143,-0.3437978237384358,1.0
0.3842673080587872,1.0041326121963108,0.0
1.0339324298872612,-0.5718940680270879,1.0
1.7359445816065735,0.15215295708952176,1.0
0.8814564028266294,0.48110813476414666,0.0
0.8202558523770231,0.7172570632132046,0.0
0.2747592251188862,-0.13915285332736502,1.0
0.6203420463891286,0.6845852805963903,0.0
0.03406734384419746,0.1319728839780289,1.0
0.8050053242421109,0.044127513740692875,0.0
0.39256483139115717,0.9235785335535692,0.0
0.2183950102594683,0.975119820776236,0.0
2.0111504060581487,0.4109656097584236,1.0
1.3543523706781873,-0.4043913173599366,1.0
1.1726211636041775,-0.590110544783954,1.0
0.11282916883521206,0.1560769300119984,1.0
0.4663000991744209,0.8109545135348908,0.0
0.8118563841974065,0.3158510006488197,0.0
-0.20194608810176892,0.7063891876085282,0.0
0.1466856050783949,0.1926311578481367,1.0
0.8150483575586739,0.5111754209292492,0.0
1.9663492598995256,0.27884187114094844,1.0
-0.9927096197639,0.05226475522896482,0.0
0.3264078662939862,-0.3060761283667246,1.0
-0.9231369764882964,0.07751656063660226,0.0
1.2131837270630912,-0.4774847256158583,1.0
-0.6733843324401267,0.8045622119944388,0.0
-0.5152235822290946,0.9320637525300257,0.0
-0.9485148923131501,0.5035697481514411,0.0
0.3492020455545538,-0.28750117553991333,1.0
-0.23854681718895399,1.008279530885841,0.0
-0.8652543604884089,0.6635336111604301,0.0
1.1482904982835493,0.07948282178686514,0.0
0.1782811643619186,0.3123074024189584,1.0
0.13650107669761952,-0.009390567801519673,1.0
0.3360009494660996,0.922256853920405,0.0
0.21037596108214318,-0.3073198972170818,1.0
1.0104105857292012,0.05270998101770852,0.0
0.09965088712609568,-0.004359891285132266,1.0
-0.08669553046828268,0.3981965065896483,1.0
-0.1311325344375595,0.21961104486904653,1.0
-0.6760430507151235,0.6272404889687306,0.0
-0.33551418630199314,0.9686396681198003,0.0
1.0473410103739982,0.3383952191337807,0.0
0.7989168828967287,0.6802338965312211,0.0
0.9932951024070569,0.4226803376848051,0.0
-0.8886158945659468,0.10402087378739974,0.0
0.10859140432971257,0.1924198894900393,1.0
-0.6807032506568721,0.6722596696543219,0.0
1.7174185718451809,-0.34097059257514317,1.0
0.5512004186992662,-0.45313159895487576,1.0
-0.9156534004382686,0.48089340333506136,0.0
0.9639339560035374,0.019979342256460496,0.0
0.794627583871013,-0.547565301402869,1.0
-0.022112958750152685,0.9222555443727026,0.0
0.927765668649889,0.4114333672088532,0.0
0.4239376309714107,-0.32331191605336224,1.0
0.12982639762151374,-0.11693928735093473,1.0
0.7241241262569325,0.8991460056231091,0.0
0.1876166979920195,0.8785855121986377,0.0
-0.053631509156216645,0.916242045221201,0.0
0.2292721342774654,0.7098171997441747,0.0
0.05860404432301189,-0.14778709224023373,1.0
1.8517468415211356,-0.17731441823254207,1.0
-0.01500739928047731,0.9736092441910119,0.0
-0.6866088864790815,0.7078184185678728,0.0
0.5734411420641061,-0.439586364414833,1.0
1.479356296515213,-0.5073911427142478,1.0
0.6198365585793545,-0.457422764849034,1.0
1.8599206066370566,-0.047842379923661006,1.0
0.8590486357995483,0.4029208692550474,0.0
0.7462045901247469,-0.3858780118444262,1.0
1.360766327057874,-0.537776626863475,1.0
-0.8718806226545481,-0.02748204037199918,0.0
1.8666397420501937,0.20329490217957746,1.0
1.3850332280571316,-0.5147578402215188,1.0
-0.45921044815191264,1.041397798610778,0.0
-0.37987224901968514,0.9288813508838775,0.0
1.6184101406313667,-0.24965290695296782,1.0
-0.4201747781532598,1.0664692525905455,0.0
0.6422103514622995,0.8369602712674895,0.0
-0.25631489892611636,0.9697127203745463,0.0
0.4409131899610223,0.8452637953645241,0.0
0.6711440716576781,-0.31712805404468813,1.0
0.6609412891458445,0.8227778462627063,0.0
0.29696315725627903,-0.16150770718159857,1.0
0.0958828103915347,0.23170298886256033,1.0
1.3065285256620067,-0.514088805763845,1.0
0.601262119942611,-0.29324583258266557,1.0
0.6617564015602136,0.7737453849179337,0.0
-1.009008918593208,0.13030850661413163,0.0
0.6472786146738709,0.7706138000130272,0.0
0.6602429842309216,0.8018283859274181,0.0
1.5651917170888625,-0.32912333235116076,1.0
0.06848136180763484,0.09704005274458004,1.0
0.017632062355901784,0.12399731586059123,1.0
1.2325362644785172,-0.44068080464171616,1.0
-0.6107485224020085,0.7253444251270832,0.0
1.4859333190126476,-0.36529884300425425,1.0
0.3027982686555999,0.8039217995385383,0.0
1.827260360666391,0.10297770719186436,1.0
0.1695762080892453,0.04361054897617604,1.0
1.7883466024003418,0.08066732213113553,1.0
0.24286185226316614,-0.2789057043377598,1.0
0.3010129876233632,-0.0824189211247108,1.0
1.9800632113464245,-0.07461241650818347,1.0
-0.13463757805722704,0.8690857901604694,0.0
-0.1917065409179582,1.0099266463064995,0.0
0.8739619619810594,-0.22047950391077437,1.0
1.0608335013514383,-0.34339944224453944,1.0
0.6853517085370158,-0.5738117241591427,1.0
0.6572708864138199,0.5104213440616941,0.0
-0.5241061679599998,0.7480385050156939,0.0
0.1014071486367184,-0.07181985723885355,1.0
-0.012780516626323887,0.8673429755695472,0.0
0.045860378894951426,-0.2703432125371156,1.0
2.0270516167982295,0.4435175538392899,1.0
-0.5916672166737172,0.692343336668435,0.0
0.05761731078722217,0.3922748188670929,1.0
-0.3512462131248331,0.7989457468532133,0.0
0.8977815148664333,0.41366549279320297,0.0
-1.1145390504170862,-0.07923143004920083,0.0
-0.16538617177983342,1.0848355345609515,0.0
0.835320936418903,-0.5132173088886939,1.0
-0.024553798082997867,0.9337763685158655,0.0
1.6419375356624535,-0.36094375782529087,1.0
0.4946471652494906,-0.2541255412655824,1.0
1.1818850387372748,-0.595974828639674,1.0
-0.14421726804872825,1.0582100045879852,0.0
0.3229786187271012,0.9809473548449477,0.0
0.012605227960864836,0.24754920167048597,1.0
0.012147719268453507,0.41337473947525294,1.0
1.9322687104367806,-0.03348618072328473,1.0
0.1644482414857657,0.2982217834379963,1.0
