0,1,2
2.049150485897398,1.0701880394758496,2.0
0.9812080882704797,1.173429360991686,0.0
1.5236255242734087,1.7979678483308867,3.0
0.8847356171340435,2.220633784410687,1.0
2.0460989313883426,0.8637455294829562,2.0
1.840560360704253,1.0736283520357284,2.0
0.746486209240047,1.0746965892149714,0.0
1.3174850232725168,1.1540275919068155,0.0
0.6192673100275048,2.068254839365349,1.0
1.359854473652225,1.7261506714135113,1.0
2.4294826008605197,1.3008866359934448,2.0
0.9253377812936349,2.0308275329670296,1.0
1.82994384067787,1.2845775701918207,2.0
2.0715561083098617,1.0419223716644268,2.0
1.2801829384752852,1.0279187184328469,0.0
1.1614015371773794,1.0148837110354825,0.0
1.8906980659300086,2.0255195885910418,3.0
1.2091494157237126,1.20440457429335,0.0
2.041004673917222,2.1917232171217265,3.0
1.9268214749794152,2.195394495172411,3.0
2.176646394864327,2.081446188096699,3.0
1.8557855111231105,0.9446361903005704,2.0
1.1312043937063234,1.1399957061738344,0.0
1.9156626032229644,0.987283152944342,2.0
0.8831591636833672,1.980029327108921,1.0
1.1139969765528548,1.879724031423202,1.0
2.1281785493863414,1.1811036336566592,2.0
2.118894682209929,0.8195922111341954,2.0
1.2019650646998914,1.0538802440272244,0.0
2.11516856878889,1.0088094662120117,2.0
0.8880459956431493,1.9125802257902018,1.0
1.9711410900365776,0.9771974269293686,2.0
1.1270220168147875,0.7978793576153649,0.0
1.9981052459868869,1.0019548129779106,2.0
0.9314599190145595,1.2078156619650127,0.0
0.7840175502574253,1.164797440386862,0.0
1.893655304031427,1.168663260848146,2.0
1.9447610570855152,1.8790779188437259,3.0
1.8429349573122997,2.2400657887107673,3.0
1.9317793731273032,0.9461685998411418,2.0
2.103208984225728,0.8218110308396696,2.0
1.0486784271116876,1.1035034518608267,0.0
1.9113314547411266,0.7986032796300362,2.0
2.0101820961297667,0.9638710823890474,2.0
2.040777408002197,1.0270229746013593,2.0
2.239899250861234,1.1335866505612993,2.0
1.7968522431043277,1.9149303565582751,3.0
1.7582736218211257,1.339652533557501,2.0
1.824647981746406,0.7569014860234737,2.0
0.9094405253634757,2.185427454853865,1.0
2.1581694443388897,0.9701962116044066,2.0
2.0223675745443717,1.7610547919433788,3.0
1.77598805166607,2.0919713973931673,3.0
1.6926155324952972,2.0699268212925936,3.0
0.7543601661575268,1.79420769099903,1.0
0.9474677952619892,0.7150793529239039,0.0
2.0114736837309373,1.0027774742991917,2.0
0.8617651320524428,0.7065319576036149,0.0
2.057640073510213,1.8997625528683248,3.0
1.0754567495667224,1.0567246356536253,0.0
2.004315552749098,2.1037665999319204,3.0
1.806368607170116,1.793551764896926,3.0
2.1132144148318215,1.569125741445681,3.0
2.048414401852842,1.9474058092098285,3.0
1.9444846337945347,1.9986043200141657,3.0
1.9038653729163084,2.0809253351844794,3.0
2.2581890872838084,0.8009027215534863,2.0
0.8062335825774484,2.133442778610885,1.0
0.8711619537277218,1.9914857039715803,1.0
1.6331283441265863,2.2241536730754423,3.0
1.0017850035225395,1.303597983963992,0.0
2.229166082672202,2.154308795657943,3.0
0.9474505443888095,1.9603106675375723,1.0
0.9971065296435551,1.0644557950443638,0.0
2.1310422832688394,2.0413385966184237,3.0
2.0483334682296506,1.0706181064490916,2.0
0.9137220077182493,1.8211803825662154,1.0
2.0922438331947952,2.1217096118842886,3.0
0.7228662810157724,1.0786729834393816,0.0
1.928206479898704,1.0178013850036582,2.0
1.4245240665697914,1.6182953197768617,1.0
1.9299138017172277,1.9314119388184638,3.0
0.9588566289220627,2.25810439896047,1.0
1.9435426128506996,1.8773566797528014,3.0
1.0084141468805154,1.0839522519677627,0.0
0.8742742906134767,1.262312481219145,0.0
0.845510248186961,1.9278660044337568,1.0
0.824178716896641,1.1158710681078765,0.0
1.0885810289969688,0.9021160451317788,0.0
0.9250431525102595,0.9523395658186334,0.0
2.016773467148685,2.0335207793835526,3.0
0.5980904510859993,2.003456810889891,1.0
1.8476171471661293,1.6663355584460722,3.0
1.3858582860778932,0.75275783531821,0.0
0.9184585116186489,1.105460910718397,0.0
1.730975938743101,2.381412322079049,3.0
2.036139797894381,2.2629953544884436,3.0
1.7953650173260374,2.0708973955044927,3.0
2.0087677402708812,1.1474370268974328,2.0
2.1093192727076797,2.0999982379500493,3.0
2.189941903641233,0.9117869652477751,2.0
0.907228964416977,1.6796204063534939,1.0
2.323860818895203,0.9974878726578263,2.0
0.8760624080049018,2.0334147581238935,1.0
2.159141955212884,1.1153246168028799,2.0
